17198	1104.715863
0	762.922160
1	764.947202
2	767.954048
3	769.171048
4	772.412087
5	774.460910
6	775.674812
7	774.822033
8	773.845322
9	774.629167
10	777.459141
11	779.490620
12	775.290151
13	773.581745
14	772.814382
15	772.584599
16	772.757140
17	773.332053
18	774.563083
19	774.624744
20	775.446500
21	776.983489
22	780.015751
23	780.104442
24	780.332104
25	779.185969
26	779.293279
27	780.214312
28	782.349063
29	782.508060
30	784.685649
31	785.231411
32	784.265523
33	785.006311
34	787.660407
35	787.480768
36	786.564658
37	787.680720
38	788.577162
39	787.800852
40	786.892475
41	787.204762
42	788.552577
43	791.879803
44	790.376211
45	791.510486
46	791.105360
47	792.881259
48	794.904045
49	794.186418
50	793.506397
51	794.143734
52	791.634636
53	789.870570
54	789.201021
55	789.259282
56	790.239582
57	790.857595
58	789.944770
59	790.149210
60	791.204920
61	793.766648
62	793.915602
63	794.425225
64	794.117985
65	793.361615
66	794.571328
67	794.481253
68	793.018366
69	793.001279
70	794.272845
71	795.527291
72	793.751947
73	793.629476
74	794.685025
75	798.001587
76	795.053388
77	794.703143
78	793.542155
79	793.813662
80	793.177348
81	794.065457
82	792.404885
83	791.827613
84	791.781469
85	792.217833
86	793.486527
87	793.473987
88	792.808476
89	792.900703
90	793.513017
91	794.946766
92	794.695265
93	795.388687
94	797.068111
95	798.189170
96	797.517928
97	798.054657
98	799.585212
99	800.334459
100	802.353105
101	806.483219
102	807.833055
103	808.641255
104	807.841448
105	808.785810
106	808.152609
107	807.092400
108	806.243717
109	805.010475
110	803.141630
111	802.643262
112	803.330086
113	804.034181
114	802.656131
115	802.980955
116	802.915562
117	801.950706
118	802.126062
119	803.587806
120	802.900230
121	804.066794
122	803.724224
123	802.195205
124	801.769462
125	801.945747
126	802.693815
127	804.360052
128	805.857239
129	806.078366
130	805.510456
131	806.447167
132	809.388421
133	808.658598
134	808.849101
135	807.426549
136	807.743391
137	810.034900
138	808.314908
139	808.870938
140	808.390310
141	809.777104
142	809.921357
143	812.896215
144	811.429407
145	809.977803
146	808.379344
147	808.456857
148	808.965399
149	807.576676
150	808.029422
151	806.686262
152	806.696538
153	806.367057
154	806.995278
155	808.994388
156	810.408835
157	807.891322
158	807.334337
159	808.169193
160	807.896460
161	809.847275
162	807.163057
163	806.238209
164	806.167405
165	806.939713
166	809.404296
167	807.993872
168	806.697825
169	806.887661
170	806.445049
171	807.585296
172	806.419904
173	807.027982
174	806.525390
175	806.496390
176	804.553490
177	803.713357
178	803.454653
179	803.895800
180	803.117103
181	803.006966
182	803.399230
183	804.689610
184	804.446264
185	803.453635
186	803.284803
187	803.701187
188	805.179186
189	803.769741
190	803.401448
191	803.548736
192	804.221639
193	805.954719
194	805.249423
195	806.272391
196	805.400655
197	804.075349
198	803.534926
199	803.398098
200	803.612952
201	804.396924
202	804.146343
203	804.758589
204	804.380360
205	804.713907
206	805.957701
207	805.041056
208	805.173275
209	804.595120
210	804.490732
211	804.632682
212	804.972446
213	805.525608
214	806.392546
215	808.010372
216	807.444505
217	807.664157
218	808.277717
219	809.262084
220	810.774114
221	813.448750
222	815.290553
223	813.326955
224	813.044954
225	813.557407
226	814.799260
227	817.291405
228	818.515801
229	819.226077
230	823.177785
231	819.508386
232	818.614611
233	819.333691
234	819.116865
235	820.903032
236	820.692399
237	819.063969
238	818.943531
239	819.940455
240	822.995469
241	821.294472
242	820.586755
243	819.383997
244	819.496596
245	821.236708
246	819.250366
247	818.818439
248	819.526452
249	819.078970
250	818.304850
251	818.249885
252	818.654855
253	819.542473
254	821.241535
255	822.141076
256	824.804597
257	826.793461
258	825.301716
259	824.974362
260	824.373750
261	825.595941
262	826.223499
263	824.946076
264	825.433576
265	827.930733
266	828.476964
267	826.747677
268	824.035009
269	822.768810
270	822.183834
271	822.083238
272	822.476954
273	823.742379
274	823.231856
275	823.898076
276	823.777115
277	824.541297
278	826.421366
279	827.447241
280	827.433879
281	827.843927
282	827.797505
283	829.436551
284	830.418372
285	829.750806
286	830.945604
287	834.693591
288	834.034209
289	831.374633
290	830.950770
291	832.388211
292	832.265534
293	831.292225
294	832.677854
295	831.073729
296	831.705946
297	832.806340
298	829.860361
299	828.767628
300	828.633914
301	829.706457
302	828.530353
303	828.570054
304	829.682137
305	830.893512
306	830.596801
307	829.931663
308	831.210337
309	829.785382
310	830.264987
311	829.218675
312	829.491760
313	831.357863
314	831.310976
315	828.746541
316	827.640725
317	827.169434
318	827.139519
319	827.558864
320	828.750569
321	828.633202
322	829.754203
323	829.887456
324	831.799370
325	830.383147
326	830.583261
327	832.352043
328	831.743363
329	830.964014
330	831.786911
331	832.043655
332	831.340628
333	829.612776
334	828.848856
335	828.525386
336	828.490066
337	828.685191
338	829.093824
339	829.726376
340	830.622800
341	831.871494
342	833.672493
343	836.621546
344	839.855517
345	839.953070
346	839.813889
347	839.777778
348	842.833149
349	839.470953
350	838.590547
351	838.994319
352	840.995024
353	841.885838
354	842.203613
355	841.640891
356	840.982260
357	840.458810
358	839.741808
359	838.442824
360	838.190847
361	838.642592
362	839.916143
363	842.861216
364	843.133142
365	842.340230
366	844.229165
367	843.211703
368	842.199911
369	843.583138
370	841.583360
371	841.859343
372	840.070795
373	839.517852
374	839.678642
375	840.611960
376	843.153150
377	841.355802
378	841.299223
379	842.530071
380	842.735249
381	845.000400
382	844.493647
383	843.620477
384	844.753226
385	844.135590
386	843.731933
387	844.669645
388	847.645275
389	845.889415
390	846.502421
391	849.869967
392	846.397594
393	845.504998
394	846.213157
395	846.604530
396	845.140434
397	845.112750
398	846.298513
399	846.453851
400	848.316306
401	849.960127
402	850.763703
403	851.994287
404	849.646545
405	850.101304
406	849.673707
407	851.928378
408	850.955482
409	851.941510
410	848.547746
411	847.390070
412	847.472066
413	849.100314
414	850.514786
415	850.281649
416	848.340731
417	845.744665
418	844.596074
419	844.297359
420	845.044845
421	844.296092
422	844.885602
423	844.739832
424	846.016704
425	848.090768
426	847.410927
427	845.999603
428	846.906281
429	847.073064
430	845.034413
431	842.718598
432	841.556115
433	841.010180
434	841.001208
435	841.826392
436	841.349752
437	842.241161
438	841.321910
439	841.628228
440	843.406398
441	843.891887
442	841.176863
443	840.181237
444	840.428898
445	838.567222
446	837.586917
447	836.979781
448	836.605799
449	836.411504
450	836.381151
451	836.530730
452	836.936419
453	837.928099
454	837.294158
455	837.279969
456	837.606757
457	838.307864
458	839.720236
459	841.039739
460	840.243784
461	839.104779
462	838.746212
463	838.815538
464	839.398057
465	839.079289
466	839.227335
467	839.669039
468	840.455490
469	841.983410
470	841.487536
471	841.760818
472	842.437662
473	843.500406
474	845.093496
475	847.725076
476	851.242597
477	850.270128
478	848.791303
479	848.913420
480	850.196279
481	853.468237
482	854.172563
483	851.570149
484	851.226945
485	852.757744
486	851.269733
487	851.696469
488	851.712526
489	853.910960
490	851.627664
491	851.435251
492	850.663770
493	850.979705
494	852.718645
495	851.208158
496	851.062195
497	851.742374
498	853.615773
499	854.602012
500	854.042111
501	855.643843
502	855.834864
503	855.316387
504	854.320589
505	853.260855
506	853.207635
507	853.959191
508	856.082216
509	856.431979
510	855.042841
511	855.356792
512	855.078722
513	856.127893
514	856.381585
515	858.660411
516	856.720015
517	856.483987
518	857.216107
519	859.288927
520	859.549297
521	862.325020
522	861.955059
523	860.904819
524	859.816355
525	860.252559
526	862.626212
527	860.842539
528	861.269451
529	860.816024
530	861.936615
531	863.519949
532	864.371910
533	863.894724
534	862.961634
535	862.597824
536	864.142940
537	863.207853
538	864.522193
539	863.468443
540	864.248131
541	867.310150
542	867.512575
543	864.661620
544	864.528429
545	862.599373
546	862.023537
547	862.439272
548	862.062886
549	862.569348
550	863.935418
551	866.991881
552	867.088265
553	868.906827
554	867.006012
555	867.908548
556	867.381316
557	866.671357
558	867.970280
559	868.855031
560	869.252779
561	867.564676
562	868.559679
563	866.608392
564	866.581126
565	868.573130
566	867.301050
567	866.490358
568	865.336273
569	865.798575
570	865.536236
571	864.357786
572	864.353199
573	865.569270
574	865.215098
575	864.834549
576	865.867917
577	865.936103
578	865.227579
579	865.667392
580	867.306770
581	868.020678
582	871.448864
583	868.473111
584	868.135336
585	867.826594
586	867.443288
587	868.384043
588	869.293746
589	870.481578
590	870.464527
591	868.919108
592	868.909388
593	870.160433
594	870.708719
595	873.537136
596	873.001757
597	873.643486
598	871.059297
599	870.381331
600	870.958166
601	870.956368
602	870.723650
603	871.454326
604	873.091821
605	876.169583
606	883.067990
607	878.179640
608	878.118996
609	875.232045
610	874.408775
611	874.903445
612	877.411840
613	876.230391
614	875.331872
615	876.605428
616	876.343972
617	875.022240
618	875.599654
619	875.119562
620	876.362752
621	877.060840
622	877.756006
623	877.764558
624	877.945513
625	879.301940
626	878.759090
627	878.822564
628	877.769868
629	878.463130
630	881.359561
631	879.802962
632	881.017838
633	881.322930
634	880.956939
635	882.976707
636	883.936776
637	888.927935
638	887.303840
639	885.076603
640	887.329589
641	883.467231
642	883.894197
643	879.644623
644	877.771857
645	877.197562
646	878.303760
647	876.923599
648	874.982028
649	874.444403
650	873.508747
651	873.424751
652	874.382671
653	873.423349
654	873.528717
655	874.499402
656	877.174782
657	875.447944
658	875.801656
659	876.118430
660	876.084158
661	877.876705
662	877.421829
663	879.209681
664	880.478371
665	880.051533
666	879.776362
667	880.350015
